timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724230573936,12690,HTTP Request,200,OK,Thread Group 1-469,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,12690,0,12388
1724230569822,16559,HTTP Request,200,OK,Thread Group 1-123,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16559,0,16133
1724230569844,16778,HTTP Request,200,OK,Thread Group 1-76,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16778,0,16472
1724230569713,16923,HTTP Request,200,OK,Thread Group 1-10,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16923,0,16644
1724230569835,16802,HTTP Request,200,OK,Thread Group 1-162,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16802,0,16518
1724230570388,16235,HTTP Request,200,OK,Thread Group 1-396,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16235,0,15725
1724230569713,16912,HTTP Request,200,OK,Thread Group 1-33,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16912,0,16619
1724230570507,15876,HTTP Request,200,OK,Thread Group 1-431,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,15876,0,15449
1724230569763,16578,HTTP Request,200,OK,Thread Group 1-56,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16578,0,16193
1724230570466,15964,HTTP Request,200,OK,Thread Group 1-414,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,15964,0,15548
1724230569917,16716,HTTP Request,200,OK,Thread Group 1-241,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16716,0,16425
1724230570065,16568,HTTP Request,200,OK,Thread Group 1-294,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16568,0,16284
1724230570499,15919,HTTP Request,200,OK,Thread Group 1-429,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,15919,0,15509
1724230569840,16796,HTTP Request,200,OK,Thread Group 1-67,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16796,0,16276
1724230571141,15479,HTTP Request,200,OK,Thread Group 1-446,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,15479,0,15143
1724230574216,12394,HTTP Request,200,OK,Thread Group 1-471,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,12394,0,12062
1724230569945,16697,HTTP Request,200,OK,Thread Group 1-256,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16697,0,16419
1724230570464,15951,HTTP Request,200,OK,Thread Group 1-410,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,15951,0,15540
1724230569758,16862,HTTP Request,200,OK,Thread Group 1-41,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16862,0,16519
1724230574052,12567,HTTP Request,200,OK,Thread Group 1-470,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,12567,0,12225
1724230569775,16611,HTTP Request,200,OK,Thread Group 1-190,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16611,0,16199
1724230569728,16889,HTTP Request,200,OK,Thread Group 1-87,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16889,0,16384
1724230570589,16056,HTTP Request,200,OK,Thread Group 1-435,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16056,0,15792
1724230569746,16899,HTTP Request,200,OK,Thread Group 1-178,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16899,0,16634
1724230570255,16360,HTTP Request,200,OK,Thread Group 1-373,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16360,0,16039
1724230575861,10785,HTTP Request,200,OK,Thread Group 1-479,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,10785,0,10490
1724230569713,16702,HTTP Request,200,OK,Thread Group 1-48,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16702,0,16292
1724230569729,16546,HTTP Request,200,OK,Thread Group 1-26,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16546,0,16206
1724230569995,16648,HTTP Request,200,OK,Thread Group 1-269,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16648,0,16356
1724230569801,16828,HTTP Request,200,OK,Thread Group 1-200,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16828,0,16545
1724230570127,16375,HTTP Request,200,OK,Thread Group 1-326,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16375,0,15942
1724230569760,16869,HTTP Request,200,OK,Thread Group 1-112,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16869,0,16355
1724230570259,16390,HTTP Request,200,OK,Thread Group 1-372,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16390,0,15844
1724230570040,16604,HTTP Request,200,OK,Thread Group 1-282,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16604,0,16327
1724230569735,16652,HTTP Request,200,OK,Thread Group 1-113,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16652,0,16248
1724230569715,16673,HTTP Request,200,OK,Thread Group 1-150,text,true,,309,433,500,500,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,16673,0,16257
