timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724224613064,417,HTTP Request,200,OK,Thread Group 1-4,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,414,0,217
1724224613165,320,HTTP Request,200,OK,Thread Group 1-5,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,319,0,119
1724224613367,116,HTTP Request,200,OK,Thread Group 1-7,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,110,0,12
1724224612895,585,HTTP Request,200,OK,Thread Group 1-1,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,584,0,389
1724224612895,589,HTTP Request,200,OK,Thread Group 1-2,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,584,0,389
1724224613463,71,HTTP Request,200,OK,Thread Group 1-8,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,71,0,24
1724224612964,521,HTTP Request,200,OK,Thread Group 1-3,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,521,0,318
1724224613270,218,HTTP Request,200,OK,Thread Group 1-6,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,218,0,33
1724224613563,26,HTTP Request,200,OK,Thread Group 1-9,text,true,,309,433,1,1,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,26,0,15
1724224613662,26,HTTP Request,200,OK,Thread Group 1-10,text,true,,309,433,1,1,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,26,0,17
1724230399527,480,HTTP Request,200,OK,Thread Group 1-3,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,480,0,322
1724230400024,48,HTTP Request,200,OK,Thread Group 1-8,text,true,,309,433,8,8,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,48,0,36
1724230399828,179,HTTP Request,200,OK,Thread Group 1-6,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,176,0,36
1724230399468,540,HTTP Request,200,OK,Thread Group 1-1,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,536,0,383
1724230399629,376,HTTP Request,200,OK,Thread Group 1-4,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,374,0,228
1724230399466,540,HTTP Request,200,OK,Thread Group 1-2,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,537,0,385
1724230399927,79,HTTP Request,200,OK,Thread Group 1-7,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,78,0,16
1724230399729,277,HTTP Request,200,OK,Thread Group 1-5,text,true,,309,433,7,7,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,274,0,128
1724230400126,31,HTTP Request,200,OK,Thread Group 1-9,text,true,,309,433,1,1,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,31,0,15
1724230400224,26,HTTP Request,200,OK,Thread Group 1-10,text,true,,309,433,1,1,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,26,0,14
