timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724230778681,8443,HTTP Request,200,OK,Thread Group 1-182,text,true,,309,433,328,328,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8443,0,7784
1724230778755,8370,HTTP Request,200,OK,Thread Group 1-214,text,true,,309,433,328,328,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8370,0,7690
1724230786289,836,HTTP Request,200,OK,Thread Group 1-820,text,true,,309,433,328,328,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,836,0,170
1724230778790,8336,HTTP Request,200,OK,Thread Group 1-16,text,true,,309,433,326,326,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8336,0,7667
1724230778836,8290,HTTP Request,200,OK,Thread Group 1-40,text,true,,309,433,326,326,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8290,0,7598
1724230779329,7799,HTTP Request,200,OK,Thread Group 1-430,text,true,,309,433,323,323,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7799,0,7654
1724230778995,8134,HTTP Request,200,OK,Thread Group 1-298,text,true,,309,433,322,322,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8134,0,7379
1724230778927,8203,HTTP Request,200,OK,Thread Group 1-272,text,true,,309,433,321,321,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8202,0,8062
1724230779353,7780,HTTP Request,200,OK,Thread Group 1-436,text,true,,309,433,320,320,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7780,0,7635
1724230778812,8321,HTTP Request,200,OK,Thread Group 1-237,text,true,,309,433,320,320,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8321,0,7625
1724230779412,7732,HTTP Request,200,OK,Thread Group 1-459,text,true,,309,433,318,318,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7732,0,7717
1724230786485,663,HTTP Request,200,OK,Thread Group 1-846,text,true,,309,433,317,317,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,663,0,652
1724230786928,230,HTTP Request,200,OK,Thread Group 1-886,text,true,,309,433,316,316,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,230,0,216
1724230778680,8482,HTTP Request,200,OK,Thread Group 1-155,text,true,,309,433,315,315,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8482,0,8461
1724230778734,8431,HTTP Request,200,OK,Thread Group 1-80,text,true,,309,433,314,314,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8431,0,8417
1724230778829,8337,HTTP Request,200,OK,Thread Group 1-67,text,true,,309,433,313,313,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8337,0,8306
1724230786429,738,HTTP Request,200,OK,Thread Group 1-828,text,true,,309,433,312,312,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,738,0,715
1724230778837,8339,HTTP Request,200,OK,Thread Group 1-86,text,true,,309,433,311,311,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8339,0,7544
1724230778719,8461,HTTP Request,200,OK,Thread Group 1-156,text,true,,309,433,310,310,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8461,0,7651
1724230785891,1290,HTTP Request,200,OK,Thread Group 1-808,text,true,,309,433,309,309,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1290,0,321
1724230778728,8454,HTTP Request,200,OK,Thread Group 1-205,text,true,,309,433,308,308,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8454,0,7455
1724230778682,8501,HTTP Request,200,OK,Thread Group 1-184,text,true,,309,433,307,307,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8501,0,7508
1724230779045,8138,HTTP Request,200,OK,Thread Group 1-315,text,true,,309,433,306,306,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8138,0,7165
1724230785923,1261,HTTP Request,200,OK,Thread Group 1-810,text,true,,309,433,305,305,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1261,0,136
1724230778709,8478,HTTP Request,200,OK,Thread Group 1-44,text,true,,309,433,304,304,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8478,0,8470
1724230778718,8476,HTTP Request,200,OK,Thread Group 1-23,text,true,,309,433,303,303,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8476,0,7380
1724230786431,764,HTTP Request,200,OK,Thread Group 1-827,text,true,,309,433,302,302,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,764,0,753
1724230786430,766,HTTP Request,200,OK,Thread Group 1-835,text,true,,309,433,301,301,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,766,0,758
1724230786432,765,HTTP Request,200,OK,Thread Group 1-836,text,true,,309,433,300,300,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,765,0,757
1724230780656,6543,HTTP Request,200,OK,Thread Group 1-565,text,true,,309,433,299,299,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6543,0,4873
1724230778717,8483,HTTP Request,200,OK,Thread Group 1-59,text,true,,309,433,298,298,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8483,0,7140
1724230779058,8143,HTTP Request,200,OK,Thread Group 1-319,text,true,,309,433,297,297,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8143,0,8122
1724230787121,82,HTTP Request,200,OK,Thread Group 1-909,text,true,,309,433,296,296,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,82,0,70
1724230778718,8485,HTTP Request,200,OK,Thread Group 1-92,text,true,,309,433,295,295,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8485,0,6798
1724230778812,8397,HTTP Request,200,OK,Thread Group 1-137,text,true,,309,433,294,294,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8397,0,6908
1724230778926,8283,HTTP Request,200,OK,Thread Group 1-271,text,true,,309,433,294,294,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8283,0,6785
1724230778710,8500,HTTP Request,200,OK,Thread Group 1-197,text,true,,309,433,293,293,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8500,0,7003
1724230779152,8058,HTTP Request,200,OK,Thread Group 1-371,text,true,,309,433,293,293,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8058,0,6563
1724230778747,8478,HTTP Request,200,OK,Thread Group 1-201,text,true,,309,433,290,290,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,8477,0,6913
